District,City,Latitude,Longitude,Price,Land_Size_M2,Building_Size_M2,Floors,Bedrooms,Bathrooms,Carport/Garage
Jonggol,Kabupaten Bogor,-6.4597469,107.0422961,390000000.0,90.0,60.0,1.0,2.0,1.0,1.0
Jonggol,Kabupaten Bogor,-6.4597469,107.0422961,310000000.0,90.0,60.0,1.0,2.0,2.0,1.0
 Babakan Madang,Kabupaten Bogor,-6.5211331,106.8502879,2600000000.0,315.0,180.0,2.0,3.0,3.0,2.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,880000000.0,70.0,88.0,2.0,3.0,2.0,1.0
Bogor Selatan,Kota Bogor,-6.6323703,106.8075977,1700000000.0,126.0,100.0,2.0,2.0,2.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,999000000.0,104.0,90.0,2.0,3.0,2.0,2.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,385000000.0,45.0,65.0,2.0,3.0,2.0,1.0
Bogor Barat,Kota Bogor,-6.563991,106.7633625,5800000000.0,800.0,400.0,2.0,3.0,2.0,0.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,999000000.0,104.0,90.0,2.0,3.0,2.0,2.0
 Tajurhalang,Kabupaten Bogor,-6.4696108,106.7628396,551100000.0,115.0,36.0,1.0,2.0,1.0,2.0
Cileungsi,Kabupaten Bogor,-6.402271799999999,106.9704941,690000000.0,60.0,55.0,2.0,3.0,2.0,1.0
 Tajurhalang,Kabupaten Bogor,-6.4877234,106.7722898,70000000.0,72.0,39.0,1.0,2.0,1.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,3000000000.0,180.0,150.0,2.0,3.0,3.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,495000000.0,72.0,60.0,1.0,2.0,1.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,2000000000.0,128.0,100.0,2.0,3.0,2.0,2.0
Cileungsi,Kabupaten Bogor,-6.402271799999999,106.9704941,560000000.0,72.0,38.0,1.0,2.0,1.0,1.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,423000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Bojonggede,Kabupaten Bogor,-6.4960615,106.7947017,150000000.0,106.0,45.0,1.0,2.0,1.0,1.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,9000000000.0,650.0,400.0,2.0,6.0,6.0,3.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,2375000000.0,180.0,150.0,2.0,3.0,3.0,2.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,1800000000.0,160.0,220.0,2.0,4.0,5.0,3.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,2500000000.0,120.0,145.0,2.0,2.0,2.0,2.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,599999000.0,84.0,40.0,1.0,2.0,1.0,1.0
Cileungsi,Kabupaten Bogor,-6.402271799999999,106.9704941,284500000.0,47.0,30.0,1.0,2.0,1.0,1.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,1700000000.0,325.0,500.0,2.0,10.0,10.0,0.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,1000000000.0,282.0,200.0,1.0,4.0,3.0,0.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,250000000.0,52.0,100.0,2.0,2.0,2.0,1.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,400000000.0,70.0,45.0,1.0,2.0,1.0,1.0
 Bojonggede,Kabupaten Bogor,-6.4966819,106.7984294,645000000.0,108.0,108.0,1.0,2.0,1.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,181000000.0,60.0,25.0,1.0,2.0,1.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,2.0,3.0,2.0,1.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,980000000.0,110.0,184.0,2.0,4.0,2.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,2.0,3.0,2.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,2.0,3.0,2.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,1.0,3.0,2.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,499750000.0,60.0,30.0,1.0,2.0,1.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,2614556276.0,120.0,114.0,2.0,3.0,2.0,1.0
Tenjo,Kabupaten Bogor,-6.3275839,106.4617439,350000000.0,60.0,25.0,1.0,2.0,1.0,1.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,550000000.0,70.0,36.0,1.0,2.0,1.0,1.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,981000000.0,125.0,84.0,1.0,2.0,1.0,2.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,661000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Tajur Halang,Kabupaten Bogor,-6.4551607,106.7501884,397000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Parung,Kabupaten Bogor,-6.427080399999999,106.7244846,932741250.0,60.0,58.0,2.0,2.0,2.0,1.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,580000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Kabupaten Bogor,-6.4551607,106.7501884,484000000.0,72.0,36.0,1.0,2.0,1.0,1.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,480000000.0,68.0,136.0,2.0,3.0,2.0,1.0
Bogor Barat,Kota Bogor,-6.563991,106.7633625,550000000.0,90.0,89.0,1.0,2.0,1.0,1.0
Bogor Barat,Kota Bogor,-6.563991,106.7633625,550000000.0,90.0,90.0,1.0,2.0,1.0,1.0
 Kemang,Kabupaten Bogor,-6.5408947,106.7603239,660000000.0,72.0,47.0,1.0,2.0,1.0,1.0
Gunung Sindur,Kabupaten Bogor,-6.3847562,106.6804186,1071000000.0,65.0,55.0,2.0,3.0,2.0,1.0
Gunung Sindur,Kabupaten Bogor,-6.3847562,106.6804186,816900000.0,60.0,32.0,1.0,2.0,1.0,1.0
 Cibinong,Kabupaten Bogor,-6.4966731,106.8148879,350000000.0,60.0,30.0,1.0,2.0,1.0,1.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,423000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,379000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,423000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,379000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,423000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,379000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,423000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,379000000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,423000000.0,66.0,40.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,379000000.0,60.0,35.0,1.0,2.0,1.0,2.0
 Babakan Madang,Kabupaten Bogor,-6.5211331,106.8502879,950000000.0,70.0,50.0,1.0,2.0,1.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,690000000.0,72.0,144.0,2.0,4.0,1.0,1.0
 Babakan Madang,Kabupaten Bogor,-6.5211331,106.8502879,950000000.0,108.0,49.0,1.0,2.0,1.0,1.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,999999999.0,164.0,120.0,1.0,3.0,2.0,2.0
Cibungbulang,Kabupaten Bogor,-6.5749662,106.6606641,443000000.0,90.0,36.0,1.0,2.0,1.0,1.0
 Babakan Madang,Kabupaten Bogor,-6.5211331,106.8502879,3800000000.0,181.0,176.0,2.0,4.0,4.0,1.0
 Babakan Madang,Kabupaten Bogor,-6.5211331,106.8502879,3500000000.0,278.0,195.0,1.0,5.0,4.0,2.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,975000000.0,128.0,150.0,2.0,4.0,3.0,1.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,975000000.0,128.0,150.0,2.0,4.0,3.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,1500000000.0,123.0,180.0,2.0,4.0,2.0,2.0
Parung,Kabupaten Bogor,-6.427080399999999,106.7244846,874936125.0,72.0,47.0,1.0,2.0,1.0,2.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,566500000.0,84.0,45.0,1.0,2.0,1.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,488932800.0,72.0,39.0,1.0,2.0,1.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,701760000.0,68.0,55.0,2.0,2.0,1.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,499750000.0,60.0,30.0,1.0,2.0,1.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,312500000.0,79.0,28.0,1.0,2.0,1.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,2.0,2.0,2.0,1.0
Bojonggede,Kabupaten Bogor,-6.4960615,106.7947017,650000000.0,60.0,110.0,2.0,3.0,2.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,783191000.0,60.0,65.0,2.0,2.0,2.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,683000000.0,88.0,36.0,1.0,2.0,1.0,1.0
Megamendung,Kabupaten Bogor,-6.6509623,106.9057427,500000000.0,320.0,160.0,1.0,3.0,2.0,1.0
Jonggol,Kabupaten Bogor,-6.4597469,107.0422961,395000000.0,72.0,60.0,1.0,3.0,2.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,683000000.0,88.0,36.0,1.0,2.0,1.0,1.0
 Tajur Halang,Kabupaten Bogor,-6.4713484,106.7802858,100000000.0,60.0,36.0,1.0,2.0,1.0,1.0
 Bogor Utara,Kota Bogor,-6.587388199999999,106.8281623,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
 Bogor Selatan,Kota Bogor,-6.6312981,106.8222625,497000000.0,89.0,35.0,1.0,2.0,1.0,1.0
Ciampea,Kabupaten Bogor,-6.5549421,106.6961626,249000000.0,78.0,36.0,1.0,2.0,1.0,1.0
Ciomas,Kabupaten Bogor,-6.6019425,106.7656825,522000000.0,110.0,38.0,1.0,2.0,1.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,200000000.0,50.0,37.0,1.0,2.0,1.0,1.0
Tajur Halang,Kabupaten Bogor,-6.4551607,106.7501884,55000000.0,72.0,45.0,1.0,2.0,1.0,1.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,600000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Bogor Utara,Kota Bogor,-6.5689517,106.8090297,1500000000.0,99.0,120.0,2.0,3.0,4.0,1.0
Bogor Selatan,Kota Bogor,-6.6323703,106.8075977,1300000000.0,95.0,160.0,3.0,3.0,2.0,1.0
Bogor Barat,Kota Bogor,-6.563991,106.7633625,895000000.0,72.0,68.0,2.0,3.0,2.0,2.0
 Bogor Utara,Kota Bogor,-6.587388199999999,106.8281623,3500000000.0,307.0,158.0,2.0,3.0,2.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,550000000.0,70.0,36.0,1.0,2.0,1.0,1.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,981000000.0,125.0,48.0,1.0,2.0,1.0,1.0
 Gunung Putri,Kabupaten Bogor,-6.403049299999999,106.9299579,661000000.0,84.0,40.0,1.0,2.0,1.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,580000000.0,70.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,300000000.0,67.0,40.0,1.0,2.0,1.0,2.0
 Sukaraja,Kabupaten Bogor,-6.5932534,106.8443875,497000000.0,90.0,35.0,1.0,2.0,1.0,1.0
Cileungsi,Kabupaten Bogor,-6.402271799999999,106.9704941,1800000000.0,128.0,154.0,2.0,3.0,2.0,1.0
Cileungsi,Kabupaten Bogor,-6.402271799999999,106.9704941,1800000000.0,128.0,154.0,2.0,3.0,2.0,1.0
 Jonggol,Kabupaten Bogor,-6.5134022,107.0007987,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Parung,Kabupaten Bogor,-6.427080399999999,106.7244846,1367604000.0,105.0,88.0,2.0,3.0,2.0,2.0
Bojonggede,Kabupaten Bogor,-6.4960615,106.7947017,175000000.0,42.0,40.0,1.0,2.0,1.0,0.0
 Bogor Timur,Kota Bogor,-6.6096958,106.8148879,497000000.0,90.0,35.0,1.0,2.0,1.0,1.0
 Jonggol,Kabupaten Bogor,-6.5134022,107.0007987,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
 Cibinong,Kabupaten Bogor,-6.4544294,106.8502879,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Parung,Kabupaten Bogor,-6.427080399999999,106.7244846,995000000.0,60.0,55.0,2.0,3.0,2.0,1.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,900000000.0,160.0,80.0,2.0,3.0,2.0,0.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,9000000000.0,650.0,400.0,2.0,6.0,6.0,0.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,675000000.0,72.0,60.0,2.0,2.0,2.0,1.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,900000000.0,160.0,80.0,2.0,3.0,2.0,0.0
Ciawi,Kabupaten Bogor,-6.663033899999999,106.8562067,9000000000.0,650.0,400.0,2.0,6.0,6.0,0.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,675000000.0,72.0,60.0,2.0,2.0,2.0,1.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,9100000000.0,440.0,1000.0,3.0,10.0,10.0,1.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,1230000000.0,60.0,93.0,2.0,7.0,7.0,1.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,1500000000.0,77.0,120.0,2.0,10.0,10.0,1.0
Bogor Barat,Kota Bogor,-6.563991,106.7633625,952000000.0,45.0,72.0,2.0,4.0,4.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,2600000000.0,199.0,300.0,2.0,5.0,5.0,2.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,1800000000.0,104.0,148.0,2.0,9.0,9.0,1.0
Dramaga,Kabupaten Bogor,-6.577668999999999,106.7319218,880000000.0,54.0,81.0,2.0,6.0,6.0,1.0
Gunung Putri,Kabupaten Bogor,-6.4288646,106.9240554,5750000000.0,330.0,550.0,2.0,4.0,4.0,2.0
 Sukaraja,Kabupaten Bogor,-6.5932534,106.8443875,2600000.0,90.0,36.0,1.0,2.0,1.0,1.0
 Bogor Timur,Kota Bogor,-6.628006600000001,106.8244749,497000000.0,66.0,36.0,1.0,2.0,1.0,1.0
Citeureup,Kabupaten Bogor,-6.4881955,106.8814798,1150000000.0,100.0,100.0,1.0,3.0,3.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,980000000.0,120.0,150.0,1.0,4.0,3.0,1.0
Bogor Selatan,Kota Bogor,-6.6323703,106.8075977,379050000.0,72.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,759000000.0,60.0,66.0,2.0,3.0,2.0,2.0
Pamijahan,Kabupaten Bogor,-6.634759400000001,106.6796773,185000000.0,60.0,30.0,1.0,2.0,1.0,1.0
 Babakan Madang,Kabupaten Bogor,-6.5211331,106.8502879,800000000.0,60.0,40.0,1.0,2.0,2.0,1.0
Ciomas,Kabupaten Bogor,-6.6019425,106.7656825,795000000.0,60.0,55.0,2.0,3.0,2.0,1.0
 Bogor Selatan,Kota Bogor,-6.6710208,106.8266873,875000000.0,120.0,53.0,1.0,2.0,1.0,1.0
Bogor Timur,Kota Bogor,-6.617944400000001,106.820343,400000000.0,54.0,54.0,1.0,2.0,1.0,0.0
Tajur Halang,Kabupaten Bogor,-6.4758182,106.7578498,326000000.0,66.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Kabupaten Bogor,-6.4758182,106.7578498,300000000.0,66.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,560000000.0,75.0,150.0,2.0,4.0,2.0,2.0
 Ciomas,Kabupaten Bogor,-6.596503999999999,106.7500025,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Kabupaten Bogor,-6.4551607,106.7501884,569000000.0,67.0,36.0,1.0,2.0,1.0,1.0
 Sukaraja,Kabupaten Bogor,-6.5932534,106.8443875,497000000.0,90.0,36.0,1.0,2.0,1.0,1.0
Bogor Barat,Kota Bogor,-6.563991,106.7633625,855000000.0,60.0,50.0,2.0,3.0,3.0,1.0
Jonggol,Kabupaten Bogor,-6.4597469,107.0422961,670000000.0,118.0,100.0,1.0,3.0,2.0,2.0
Cileungsi,Kabupaten Bogor,-6.402271799999999,106.9704941,862000000.0,94.0,54.0,2.0,2.0,2.0,1.0
Ciampea,Kabupaten Bogor,-6.5549421,106.6961626,249000000.0,78.0,36.0,1.0,2.0,1.0,1.0
Tajur Halang,Kabupaten Bogor,-6.4551607,106.7501884,518000000.0,162.0,36.0,1.0,2.0,1.0,2.0
Jonggol,Kabupaten Bogor,-6.4597469,107.0422961,750000000.0,90.0,60.0,1.0,2.0,2.0,1.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
Rumpin,Kabupaten Bogor,-6.4576306,106.6464973,390300000.0,60.0,35.0,1.0,2.0,1.0,2.0
 Bojonggede,Kabupaten Bogor,-6.4966819,106.7984294,645000000.0,108.0,108.0,1.0,2.0,1.0,1.0
Parung Panjang,Kabupaten Bogor,-6.3681068,106.5533873,181000000.0,60.0,25.0,1.0,2.0,1.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,2.0,3.0,2.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,2.0,3.0,2.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,2.0,3.0,2.0,1.0
 Rumpin,Kabupaten Bogor,-6.3698096,106.6378669,515000000.0,50.0,55.0,1.0,3.0,2.0,1.0
 Bogor Utara,Kota Bogor,-6.587388199999999,106.8281623,1350000001.0,144.0,180.0,2.0,3.0,2.0,2.0
Gunung Sindur,Kabupaten Bogor,-6.3847562,106.6804186,860000000.0,58.0,65.0,2.0,2.0,2.0,1.0
Bojonggede,Kabupaten Bogor,-6.4960615,106.7947017,3200000000.0,1740.0,200.0,2.0,4.0,2.0,2.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,679600000.0,80.0,36.0,1.0,2.0,1.0,1.0
Cibinong,Kabupaten Bogor,-6.4901067,106.8306951,679600000.0,80.0,36.0,1.0,2.0,1.0,1.0
